Symbol,Date,Open,High,Low,Close,Volume
AAME,20-Nov-2012,2.88,2.94,2.88,2.94,700
AAON,20-Nov-2012,8.6445,9.0578,8.5778,8.9778,114700
AAPL,20-Nov-2012,81.7014,81.7071,79.2257,80.13,22955400
AAWW,20-Nov-2012,42.4,42.4,41.57,42.14,129000
AAXJ,20-Nov-2012,56.19,56.34,55.93,56.34,93900
ABAX,20-Nov-2012,35.62,36.49,35.49,36.49,68300
ABCB,20-Nov-2012,10.82,11.05,10.76,10.78,27200
ABCD,20-Nov-2012,1.01,1.01,0.85,0.96,11600
ABCO,20-Nov-2012,43.54,43.75,42.83,43.13,220700
ABIO,20-Nov-2012,10.5,11.76,10.5,11.76,6300
ABMD,20-Nov-2012,14.07,14.13,13.77,13.89,444100
ABTL,20-Nov-2012,3.94,4.1,3.78,4.1,9600
ACAD,20-Nov-2012,2.38,2.38,2.1,2.13,2287300
ACAS,20-Nov-2012,11.6,11.73,11.51,11.67,1840400
ACAT,20-Nov-2012,35.53,35.67,34.42,35.51,95100
ACET,20-Nov-2012,9.75,9.85,9.29,9.76,102200
ACFC,20-Nov-2012,2.04,2.06,1.91,2.04,3800
ACGL,20-Nov-2012,43,43.32,42.74,43.3,757900
ACHC,20-Nov-2012,22.25,22.84,22.14,22.78,61200
ACHN,20-Nov-2012,7.2,7.56,7.2,7.49,635700
ACIW,20-Nov-2012,13.9967,13.9967,13.63,13.8333,132800
ACLS,20-Nov-2012,3.64,3.68,3.32,3.64,198100
ACNB,20-Nov-2012,15.79,16.01,15.66,16.01,1100
ACOR,20-Nov-2012,24.73,25.36,24.68,25.27,266200
ACPW,20-Nov-2012,3.1,3.15,2.95,3,128400
ACRX,20-Nov-2012,3.9,4.65,3.8,4.24,311400
ACTG,20-Nov-2012,20.68,21.19,20.51,21,947800
ACTS,20-Nov-2012,1.6,1.6,1.54,1.58,4300
ACUR,20-Nov-2012,1.12,1.17,1.06,1.1,35700
ACWI,20-Nov-2012,45.92,46.1,45.74,46.07,411900
ACWX,20-Nov-2012,39.11,39.4,39.11,39.4,152200
ACXM,20-Nov-2012,17.53,17.62,17.25,17.39,294200
ADBE,20-Nov-2012,32.8,32.95,32.51,32.64,2345300
ADES,20-Nov-2012,8.35,8.575,8.175,8.515,55100
ADI,20-Nov-2012,39.99,40.43,39.71,40.04,2350600
ADP,20-Nov-2012,48.4723,48.5602,47.9808,48.3406,1580000
ADRA,20-Nov-2012,23.84,23.86,23.83,23.83,600
ADRD,20-Nov-2012,19.73,19.91,19.73,19.85,6500
ADRE,20-Nov-2012,37.77,37.98,37.73,37.89,23200
ADRU,20-Nov-2012,19.84,19.84,19.84,19.84,0
ADSK,20-Nov-2012,31.31,31.42,30.77,30.87,2920400
ADTN,20-Nov-2012,18.09,18.09,17.77,17.98,836700
ADUS,20-Nov-2012,6.12,6.23,6.04,6.13,5800
AEGN,20-Nov-2012,18.36,18.8,18.15,18.68,134900
AEGR,20-Nov-2012,21.1,21.37,20.66,20.98,193300
AEHR,20-Nov-2012,0.74,0.79,0.74,0.79,600
AEIS,20-Nov-2012,12.11,12.2,11.99,12.18,119200
AEPI,20-Nov-2012,58.29,59.96,57.49,58.37,17700
AETI,20-Nov-2012,4.7,4.7,4.7,4.7,100
AEY,20-Nov-2012,1.98,2.01,1.98,2,1800
AEZS,20-Nov-2012,195,220,190,216,1145800
AFAM,20-Nov-2012,18.52,19.32,18.27,19.12,77000
AFSI,20-Nov-2012,13.6,13.84,13.485,13.82,154300
AGEN,20-Nov-2012,3.52,3.73,3.51,3.64,74400
AGII,20-Nov-2012,31.88,32.04,31.27,32.04,56200
AGIIL,20-Nov-2012,25.21,25.3,25.01,25.02,28700
AGNC,20-Nov-2012,31.03,31.25,30.76,31.21,4626400
AGNCP,20-Nov-2012,25.86,25.86,25.55,25.59,39700
AGYS,20-Nov-2012,7.7,7.86,7.67,7.8,13200
AHGP,20-Nov-2012,45.25,46.2,43.88,45.75,54100
AHPI,20-Nov-2012,2.49,2.51,2.48,2.49,10900
AIMC,20-Nov-2012,16.37,17.38,16.37,17.36,364100
AINV,20-Nov-2012,7.97,8.07,7.91,7.98,1515600
AIRM,20-Nov-2012,35.63,35.8167,35.0633,35.7233,40600
AIRT,20-Nov-2012,8.21,8.21,8.2,8.21,700
AIXG,20-Nov-2012,11.86,12.02,11.8,11.91,63300
AKAM,20-Nov-2012,35.84,36.62,35.51,35.63,2786500
AKRX,20-Nov-2012,12.89,13,12.84,12.91,582600
ALCO,20-Nov-2012,31.8,32.35,31.57,31.92,21200
ALGN,20-Nov-2012,26.12,26.75,26.12,26.72,1063700
ALGT,20-Nov-2012,73.07,74.25,72.69,73.82,69600
ALIM,20-Nov-2012,2.1,2.1,2,2.05,99100
ALKS,20-Nov-2012,20.01,20.19,19.78,19.86,1021100
ALLT,20-Nov-2012,19.08,19.45,18.82,19.17,450000
ALNY,20-Nov-2012,16.08,16.92,15.89,16.63,288700
ALOG,20-Nov-2012,72.71,74.12,72.71,73.36,49700
ALOT,20-Nov-2012,8.5,8.81,8.47,8.81,1700
ALSK,20-Nov-2012,1.95,1.98,1.92,1.94,1528700
ALXN,20-Nov-2012,92.37,94.09,91.83,94.06,1124500
AMAG,20-Nov-2012,15.03,15.06,13.85,14.87,87700
AMAT,20-Nov-2012,10.32,10.39,10.24,10.39,10707500
AMBA,20-Nov-2012,9.22,9.49,9.1,9.31,90500
AMCC,20-Nov-2012,6.39,6.55,6.26,6.52,474000
AMCN,20-Nov-2012,1.97,2.09,1.9,2.03,69200
AMCX,20-Nov-2012,49.79,51.21,49.04,50.99,451400
AMD,20-Nov-2012,1.92,1.92,1.86,1.88,11637800
AMED,20-Nov-2012,9.94,10.12,9.75,9.89,186200
AMGN,20-Nov-2012,85.2,86.57,85.1,86.57,4215300
AMKR,20-Nov-2012,3.87,3.91,3.78,3.9,947500
AMNB,20-Nov-2012,19.97,19.97,18.96,19.52,8000
AMOT,20-Nov-2012,6.41,6.55,6.4,6.51,900
AMOV,20-Nov-2012,23.34,23.48,23.01,23.4,19600
AMRB,20-Nov-2012,6.67,6.67,6.67,6.67,100
AMRI,20-Nov-2012,3.95,4.31,3.95,4.26,296700
AMRN,20-Nov-2012,10.6,10.69,10.45,10.49,2453200
